"pmGroupId";"category";"consistentData";"generation";"switchingTechnology";"validity";"moClass";"model";"subtree";"description";"pmGroupVersion";"measurementTypeId";"measurementName";"size";"collectionMethod";"description";"condition";"aggregation";"measurementStatus";"measurementResult";"multiplicity";"initialValue";"resetAtGranPeriod";"derSampleRate";"fmAlarmType";"thresholdDirection";"isCompressed"
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmLongDrxCommandPft";"pmLongDrxCommandPft";4;"CC";"Number of times a Long DRX Command MAC Control Element is sent to a PFT UE.\nScanner: Not included in any predefined scanner";"Incremented every time a Long DRX Command Mac control element is sent to a PFT UE.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmS1SigConnEstabAttMod";"pmS1SigConnEstabAttMod";4;"CC";"This measurement provides the number of S1 Signaling connection establishment attempts with RRC Connection Request Establishment cause Mobile Originating Data.\nScanner: Primary";"Stepped at transmission of Initial UE message with RRC Connection Request Establishment cause Mobile Originating Data.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmBadCovSearchEvalReport";"pmBadCovSearchEvalReport";4;"CC";"The total number of A2 measurement reports received due to entering the Search zone.\nThis counter is used when the feature Mobility Control at Poor Coverage is activated.\nScanner: Not included in any predefined scanner";"Stepped at reception of traffic measurement report from UE indicating bad coverage due to Event A2_Search (either RSRP or RSRQ triggered).";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrPrb81";"pmRadioRecInterferencePwrPrb81";4;"CC";"The accumulated interference power for PRB81\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. Measurements are averaged over receive antennas. One sample for each PRB per 40ms.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZtemporary32";"pmZtemporary32";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmMpdcchMaxPrbAvail";"pmMpdcchMaxPrbAvail";4;"CC";"Total maximum number of PRBs available determined based on the bandwidth, antenna configuration and setting of CFI.\nScanner: Not included in any predefined scanner";"The counter accumulates the maximum number of MPDCCH PRBs available.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmCellHoPrepSuccLteInterFHybridCsg";"pmCellHoPrepSuccLteInterFHybridCsg";4;"CC";"Number of successful handover preparations that are:\n- outgoing intra-LTE,\n- inter-frequency and\n- to Hybrid CSG cell.\nScanner: Not included in any predefined scanner";"Stepped if all are true:\n- Source eNodeB initiated the inter-frequency Hybrid CSG cell handover\n- HANDOVER COMMAND message is received by source eNodeB from MME (S1 handover) and\n- If caused by feature Mobility to CSG Cells.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeThp2DlDistr";"pmUeThp2DlDistr";4;"CC";"Distribution of the DL UE throughput. One DL UE throughput sample is obtained by dividing the total volume (PDCP SDU) on Data Radio Bearers per UE, that has been transferred (UM and AM) in the downlink direction, with a time interval applicable to the volume measurement. Bandwidth-reduced UEs are excluded from this measurement.\n\nPDF ranges:\n[0]: less than 10 kbps\n[1]: [10..15[ kbps\n[2]: [15..22[ kbps\n[3]: [22..45[ kbps\n[4]: [45..70[ kbps\n[5]: [70..100[ kbps\n[6]: [100..150[ kbps\n[7]: [150..220[ kbps\n[8]: [220..450[ kbps\n[9]: [450..700[ kbps\n[10]: [700..1000[ kbps\n[11]: [1000..1500[ kbps\n[12]: [1500..2200[ kbps\n[13]: [2200..4500[ kbps\n[14]: [4500..7000[ kbps\n[15]: [7000..10000[ kbps\n[16]: [10000..15000[ kbps\n[17]: [15000..22000[ kbps\n[18]: [22000..45000[ kbps\n[19]: [45000..70000[ kbps\n[20]: [70000..100000[ kbps\n[21]: [100000..150000[ kbps\n[22]: [150000..220000[ kbps\n[23]: [220000..450000[ kbps\n[24]: [450000..700000[ kbps\n[25]: [700000..1000000[ kbps\n[26]: [1000000..1500000[ kbps\n[27]: greater than or equals to 1500000 kbps\nScanner: Primary";"One DL UE bit rate sample is added to the distribution for each completed UE data session, or at end of ROP.";"SUM";"USED";;28;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmDlAssigsWithUnknownReceptionSCell";"pmDlAssigsWithUnknownReceptionSCell";4;"CC";"The total number of unicast DL assignments that are transmitted to UEs using this cell as a secondary cell, for which the reception is unknown.\nScanner: Not included in any predefined scanner";"It is pegged if eNB cannot determine if a unicast DL assignment is received by a UE that uses this cell as a secondary cell.\nThe counter is pegged when licenses for both CarrierAggregation and EnhancedPdcchLa are enabled, and CarrierAggregation feature is activated.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnReconfAttNoMob";"pmRrcConnReconfAttNoMob";4;"CC";"Number of RRC connection reconfiguration attempts (excluding attempt done for mobility purpose).\nScanner: Not included in any predefined scanner";"At the transmission of RRCConnectionReconfiguration message and it does not include the mobilityControlInfo.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmPrbUtilDlCellResource7Distr";"pmPrbUtilDlCellResource7Distr";4;"CC";"Number of DL PRB used by UEs defined by CellResource MO where resourceId is equal to 7.\n\nPDF ranges:\n[0]: [0..5]PRBs\n[1]: ]5..10]PRBs\n[2]: ]10..15]PRBs\n[3]: ]15..20]PRBs\n[4]: ]20..25]PRBs\n[5]: ]25..30]PRBs\n[6]: ]30..35]PRBs\n[7]: ]35..40]PRBs\n[8]: ]40..45]PRBs\n[9]: ]45..50]PRBs\n[10]: ]50..55]PRBs\n[11]: ]55..60]PRBs\n[12]: ]60..65]PRBs\n[13]: ]65..70]PRBs\n[14]: ]70..75]PRBs\n[15]: ]75..80]PRBs\n[16]: ]80..85]PRBs\n[17]: ]85..90]PRBs\n[18]: ]90..95]PRBs\n[19]: ]95..100]PRBs\n\nDeprecated: Since 18.Q2. Planned to be removed.\nScanner: Not included in any predefined scanner";"Stepped periodically at each sampling rate.";"SUM";"DEPRECATED";;20;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeCtxtFetchSuccX2HoIn";"pmUeCtxtFetchSuccX2HoIn";4;"CC";"Number of UE Context Fetch procedures successfully completed in target cell during X2 handover execution.\nScanner: Not included in any predefined scanner";"RRE target eNodeB received RRC Connection Reestablishment message. It triggers UE Context Fetch procedure. UE Context Fetch Request message is received in handover target cell during X2 handover execution. Handover target eNodeB responds to request successfully.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmErabEstabAttAddedHoOngoingArp";"pmErabEstabAttAddedHoOngoingArp";4;"CC";"The number of failed establishment attempts of added E-RABs due to ongoing handover per ARP Priority Level. Added E-RABs are all E-RABs present in S1 message E-RAB Setup Request.\nCompressed: True.\nScanner: Primary";"Stepped for each added E-RAB that fails to be established due to ongoing handover that has the given ARP Priority Level.";"SUM";"USED";;16;0;true;;;;true
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioHomUeRepCqi2Distr";"pmRadioHomUeRepCqi2Distr";4;"CC";"The reported CQI values related to rank 2 transmissions from UEs in higher order modulation (HOM) mode (which supports 256 QAM) in a distribution.\n\nPDF ranges:\n[0]: CQI = 0\n[1]: CQI = 1\n[2]: CQI = 2\n[3]: CQI = 3\n[4]: CQI = 4\n[5]: CQI = 5\n[6]: CQI = 6\n[7]: CQI = 7\n[8]: CQI = 8\n[9]: CQI = 9\n[10]: CQI = 10\n[11]: CQI = 11\n[12]: CQI = 12\n[13]: CQI = 13\n[14]: CQI = 14\n[15]: CQI = 15\nScanner: Not included in any predefined scanner";"The corresponding sub-counter is stepped whenever a CQI report related to a rank 2 transmission is received from a UE that is in higher order modulation (HOM) mode which supports 256 QAM.";"SUM";"USED";;16;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnEstabSucc";"pmRrcConnEstabSucc";4;"CC";"The total number of successful RRC Connection Establishments.\nScanner: Primary";"Stepped at reception of RRC message RRC Connection Setup Complete.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmSessionTimeDrb";"pmSessionTimeDrb";4;"CC";"This counters shows the accumulated active session time for all DRBs in a cell.\nUnit: seconds\nScanner: Primary";"Number of session seconds aggregated for DRBs in a cell. A DRB is said to be \"in session\" if data on a DRB (UL or DL) has been transferred during the last 100 ms.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmS1SigConnEstabAttDtaCe";"pmS1SigConnEstabAttDtaCe";4;"CC";"Number of S1 signaling connection establishment attempts with RRC connection request establishment cause delay tolerant access from bandwidth reduced UEs, per PRACH Coverage Enhancement (CE) level.\n\nPDF ranges:\n[0]: CE level 0\n[1]: CE level 1\n[2]: CE level 2\n[3]: CE level 3\nScanner: Primary";"Stepped at transmission of Initial UE message with RRC Connection Request Establishment cause Delay Tolerant Access.";"SUM";"USED";;4;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmPrbUtilDlCellResource19Distr";"pmPrbUtilDlCellResource19Distr";4;"CC";"Number of DL PRB used by UEs defined by CellResource MO where resourceId is equal to 19.\n\nPDF ranges:\n[0]: [0..5]PRBs\n[1]: ]5..10]PRBs\n[2]: ]10..15]PRBs\n[3]: ]15..20]PRBs\n[4]: ]20..25]PRBs\n[5]: ]25..30]PRBs\n[6]: ]30..35]PRBs\n[7]: ]35..40]PRBs\n[8]: ]40..45]PRBs\n[9]: ]45..50]PRBs\n[10]: ]50..55]PRBs\n[11]: ]55..60]PRBs\n[12]: ]60..65]PRBs\n[13]: ]65..70]PRBs\n[14]: ]70..75]PRBs\n[15]: ]75..80]PRBs\n[16]: ]80..85]PRBs\n[17]: ]85..90]PRBs\n[18]: ]90..95]PRBs\n[19]: ]95..100]PRBs\n\nDeprecated: Since 18.Q2. Planned to be removed.\nScanner: Not included in any predefined scanner";"Stepped periodically at each sampling rate.";"SUM";"DEPRECATED";;20;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmPdcchResyncSucc";"pmPdcchResyncSucc";4;"CC";"The total number of successful 3GPP procedures \"PDCCH ordered resynchronization\", see 3GPP TS 36.321 and TS 36.212.\nScanner: Not included in any predefined scanner";"The counter contains both successful Contention Based Random Access (CBRA) and Contention Free Random Access (CFRA). The counter is stepped each time a raMsg3 is received from a UE which was outOfSynch prior to the RACH and had triggered UL resynchronization over PDCCH.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeCtxtFetchAttS1HoPrep";"pmUeCtxtFetchAttS1HoPrep";4;"CC";"Number of UE Context Fetch Request messages received during S1 handover preparation.\nScanner: Not included in any predefined scanner";"Unprepared target eNodeB received RRC Connection Reestablishment message. The target eNodeB triggers UE Context Fetch procedure to fetch UE context. UE Context Fetch Request message is received in source cell during S1 handover preperation.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZtemporary195";"pmZtemporary195";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZtemporary145";"pmZtemporary145";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmPrbUsedUlDtch";"pmPrbUsedUlDtch";4;"CC";"The total number of Physical Resource Block (PRB) pairs used for Data Radio Bearers (DRB) in the uplink.\nScanner: Not included in any predefined scanner";"This measurement is applicable to the Dedicated Traffic Channel (DTCH) on the Physical Uplink Shared Channel (PUSCH).";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmDlAssigsWithDetectedHarqAckVolte";"pmDlAssigsWithDetectedHarqAckVolte";4;"CC";"The total number of unicast DL assignments that are transmitted to UEs with any bearer mapped to a QCI with serviceType of VoIP, for which the reception is confirmed by detecting a corresponding ACK or NACK for any transport block. The DL assignments are excluded if this cell is a secondary cell for those UEs.\nScanner: Not included in any predefined scanner";"It is pegged when a unicast DL assignment for a UE with any bearer mapped to a QCI with serviceType of VoIP is confirmed by detecting a corresponding ACK or NACK for any transport block and this cell is not a secondary cell of the UE.\nThe counter is pegged when the EnhancedPdcchLa license is enabled regardless of the feature state.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoPrepRejInLicLowCovUe";"pmHoPrepRejInLicLowCovUe";4;"CC";"Number of rejected incoming HO preparation messages, sent by target eNodeB due to lack of license for handover for low-coverage UEs.\nScanner: Not included in any predefined scanner";"Stepped when incoming handover preparation fails in target due to license for connected users being exceeded for low-coverage UE.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmBbUeMeasAllocSucc";"pmBbUeMeasAllocSucc";4;"CC";"The number of successful object allocations from the internal memory pool dedicated to UE throughput measurements.\nScanner: Not included in any predefined scanner";"Stepped whenever a BB throughput measurement object is successfully allocated.";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnReestFailLicMtReest";"pmRrcConnReestFailLicMtReest";4;"CC";"The number of RRC Connection Reestablishments attempts that failed due to feature \"Multi-Target RRC Connection Reestablishment\" not being OPERABLE\nScanner: Not included in any predefined scanner";"The RRC Connection Reestablishment (attempted during an ongoing handover or in an unprepared cell) fails for this UE due to the serviceState value is INOPERABLE for the optional feature \"Multi-Target RRC Connection Reestablishment";"SUM";"USED";;1;0;true;;;;false
"EUtranCellTDD";"LRAT";true;"EPS";"PS";true;EUtranCellTDD;Lrat;ENodeBFunction;"Counters for EUtranCellTDD";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmPdcpPktLostUlLimitations";"pmPdcpPktLostUlLimitations";4;"CC";"The number of lost packets in UL due to PDCP capacity limitations.\nScanner: Not included in any predefined scanner";"When a packet is discarded due to PDCP capacity limitations.";"SUM";"USED";;1;0;true;;;;false
